3930;90;30;30
3960;90;30;30
3990;90;30;30
4020;90;30;30
4050;90;30;30
4080;90;30;30
4110;90;30;30
4140;90;30;30
4170;90;30;30
4200;90;30;30
4230;90;30;30
4260;90;30;30
4290;90;30;30
4320;90;30;30
4350;90;30;30
4380;90;30;30
4410;90;30;30
4440;90;30;30
4470;90;30;30
4500;90;30;30
4530;90;30;30
4560;90;30;30
4590;90;30;30
4620;90;30;30
4650;90;30;30
4680;90;30;30
4710;90;30;30
4740;90;30;30
4770;90;30;30
4800;90;30;30
4830;90;30;30
4860;90;30;30
4890;90;30;30
4920;90;30;30
4950;90;30;30
4980;90;30;30
5010;90;30;30
5040;90;30;30
5070;90;30;30
5100;90;30;30
5130;90;30;30
5160;90;30;30
5190;90;30;30
5220;90;30;30
5250;90;30;30
5280;90;30;30
5310;90;30;30
5340;90;30;30
5370;90;30;30
5400;90;30;30
5430;90;30;30
5460;90;30;30
5490;90;30;30
5520;90;30;30
5550;90;30;30
5580;90;30;30
5610;90;30;30
5640;90;30;30
5670;90;30;30
5700;90;30;30
5730;90;30;30
5760;90;30;30
5790;90;30;30
5820;90;30;30
5850;90;30;30
5880;90;30;30
5910;90;30;30
5940;90;30;30
5970;90;30;30
2730;120;30;30
2760;120;30;30
2790;120;30;30
2820;120;30;30
2850;120;30;30
2880;120;30;30
2910;120;30;30
2940;120;30;30
2970;120;30;30
3000;120;30;30
3030;120;30;30
3060;120;30;30
3090;120;30;30
3120;120;30;30
3150;120;30;30
3180;120;30;30
3210;120;30;30
3240;120;30;30
3270;120;30;30
3300;120;30;30
3330;120;30;30
3360;120;30;30
3390;120;30;30
3420;120;30;30
3450;120;30;30
3480;120;30;30
3510;120;30;30
3540;120;30;30
3570;120;30;30
3600;120;30;30
3630;120;30;30
3660;120;30;30
3690;120;30;30
3720;120;30;30
3750;120;30;30
3780;120;30;30
3810;120;30;30
3840;120;30;30
3870;120;30;30
3900;120;30;30
3930;120;30;30
3960;120;30;30
3990;120;30;30
4020;120;30;30
4050;120;30;30
4080;120;30;30
4110;120;30;30
4140;120;30;30
4170;120;30;30
4200;120;30;30
4230;120;30;30
4260;120;30;30
4290;120;30;30
4320;120;30;30
4350;120;30;30
4380;120;30;30
4410;120;30;30
4440;120;30;30
4470;120;30;30
4500;120;30;30
4530;120;30;30
4560;120;30;30
4590;120;30;30
4620;120;30;30
4650;120;30;30
4680;120;30;30
4710;120;30;30
4740;120;30;30
4770;120;30;30
4800;120;30;30
4830;120;30;30
4860;120;30;30
4890;120;30;30
4920;120;30;30
4950;120;30;30
4980;120;30;30
5010;120;30;30
5040;120;30;30
5070;120;30;30
5100;120;30;30
5130;120;30;30
5160;120;30;30
5190;120;30;30
5220;120;30;30
5250;120;30;30
5280;120;30;30
5310;120;30;30
5340;120;30;30
5370;120;30;30
5400;120;30;30
5430;120;30;30
5460;120;30;30
5490;120;30;30
5520;120;30;30
5550;120;30;30
5580;120;30;30
5610;120;30;30
5640;120;30;30
5670;120;30;30
5700;120;30;30
5730;120;30;30
5760;120;30;30
5790;120;30;30
5820;120;30;30
5850;120;30;30
5880;120;30;30
5910;120;30;30
5940;120;30;30
5970;120;30;30
2700;150;30;30
2730;150;30;30
2760;150;30;30
2790;150;30;30
2820;150;30;30
2850;150;30;30
2880;150;30;30
2910;150;30;30
2940;150;30;30
2970;150;30;30
3000;150;30;30
3030;150;30;30
3060;150;30;30
3090;150;30;30
3120;150;30;30
3150;150;30;30
3180;150;30;30
3210;150;30;30
3240;150;30;30
3270;150;30;30
3300;150;30;30
3330;150;30;30
3360;150;30;30
3390;150;30;30
3420;150;30;30
3450;150;30;30
3480;150;30;30
3510;150;30;30
3540;150;30;30
3570;150;30;30
3600;150;30;30
3630;150;30;30
3660;150;30;30
3690;150;30;30
3720;150;30;30
3750;150;30;30
3780;150;30;30
3810;150;30;30
3840;150;30;30
3870;150;30;30
3900;150;30;30
3930;150;30;30
3960;150;30;30
3990;150;30;30
4020;150;30;30
4050;150;30;30
4080;150;30;30
4110;150;30;30
4140;150;30;30
4170;150;30;30
4200;150;30;30
4230;150;30;30
4260;150;30;30
4290;150;30;30
4320;150;30;30
4350;150;30;30
4380;150;30;30
4410;150;30;30
4440;150;30;30
4470;150;30;30
4500;150;30;30
4530;150;30;30
4560;150;30;30
4590;150;30;30
4620;150;30;30
4650;150;30;30
4680;150;30;30
4710;150;30;30
4740;150;30;30
4770;150;30;30
4800;150;30;30
4830;150;30;30
4860;150;30;30
4890;150;30;30
4920;150;30;30
4950;150;30;30
4980;150;30;30
5010;150;30;30
5040;150;30;30
5070;150;30;30
5100;150;30;30
5130;150;30;30
5160;150;30;30
5190;150;30;30
5220;150;30;30
5250;150;30;30
5280;150;30;30
5310;150;30;30
5340;150;30;30
5370;150;30;30
5400;150;30;30
5430;150;30;30
5460;150;30;30
5490;150;30;30
5520;150;30;30
5550;150;30;30
5580;150;30;30
5610;150;30;30
5640;150;30;30
5670;150;30;30
5700;150;30;30
5730;150;30;30
5760;150;30;30
5790;150;30;30
5820;150;30;30
5850;150;30;30
5880;150;30;30
5910;150;30;30
5940;150;30;30
5970;150;30;30
2700;180;30;30
2730;180;30;30
2760;180;30;30
2790;180;30;30
2820;180;30;30
2850;180;30;30
2880;180;30;30
2910;180;30;30
2940;180;30;30
2970;180;30;30
3000;180;30;30
3030;180;30;30
3060;180;30;30
3090;180;30;30
3120;180;30;30
3150;180;30;30
3180;180;30;30
3210;180;30;30
3240;180;30;30
3270;180;30;30
3300;180;30;30
3330;180;30;30
3360;180;30;30
3390;180;30;30
3420;180;30;30
3450;180;30;30
3480;180;30;30
3510;180;30;30
3540;180;30;30
3570;180;30;30
3600;180;30;30
3630;180;30;30
3660;180;30;30
3690;180;30;30
3720;180;30;30
3750;180;30;30
3780;180;30;30
3810;180;30;30
3840;180;30;30
3870;180;30;30
3900;180;30;30
3930;180;30;30
3960;180;30;30
3990;180;30;30
4020;180;30;30
4050;180;30;30
4080;180;30;30
4110;180;30;30
4140;180;30;30
4170;180;30;30
4200;180;30;30
4230;180;30;30
4260;180;30;30
4290;180;30;30
4320;180;30;30
4350;180;30;30
4380;180;30;30
4410;180;30;30
4440;180;30;30
4470;180;30;30
4500;180;30;30
4530;180;30;30
4560;180;30;30
4590;180;30;30
4620;180;30;30
4650;180;30;30
4680;180;30;30
4710;180;30;30
4740;180;30;30
4770;180;30;30
4800;180;30;30
4830;180;30;30
4860;180;30;30
4890;180;30;30
4920;180;30;30
4950;180;30;30
4980;180;30;30
5010;180;30;30
5040;180;30;30
5070;180;30;30
5100;180;30;30
5130;180;30;30
5160;180;30;30
5190;180;30;30
5220;180;30;30
5250;180;30;30
5280;180;30;30
5310;180;30;30
5340;180;30;30
5370;180;30;30
5400;180;30;30
5430;180;30;30
5460;180;30;30
5490;180;30;30
5520;180;30;30
5550;180;30;30
5580;180;30;30
5610;180;30;30
5640;180;30;30
5670;180;30;30
5700;180;30;30
5730;180;30;30
5760;180;30;30
5790;180;30;30
5820;180;30;30
5850;180;30;30
5880;180;30;30
5910;180;30;30
5940;180;30;30
5970;180;30;30
2700;210;30;30
2730;210;30;30
2760;210;30;30
2790;210;30;30
2820;210;30;30
2850;210;30;30
2880;210;30;30
2910;210;30;30
2940;210;30;30
2970;210;30;30
3000;210;30;30
3030;210;30;30
3060;210;30;30
3090;210;30;30
3120;210;30;30
3150;210;30;30
3180;210;30;30
3210;210;30;30
3240;210;30;30
3270;210;30;30
3300;210;30;30
3330;210;30;30
3360;210;30;30
3390;210;30;30
3420;210;30;30
3450;210;30;30
3480;210;30;30
3510;210;30;30
3540;210;30;30
3570;210;30;30
3600;210;30;30
3630;210;30;30
3660;210;30;30
3690;210;30;30
3720;210;30;30
3750;210;30;30
3780;210;30;30
3810;210;30;30
3840;210;30;30
3870;210;30;30
3900;210;30;30
3930;210;30;30
3960;210;30;30
3990;210;30;30
4020;210;30;30
4050;210;30;30
4080;210;30;30
4110;210;30;30
4140;210;30;30
4170;210;30;30
4200;210;30;30
4230;210;30;30
4260;210;30;30
4290;210;30;30
4320;210;30;30
4350;210;30;30
4380;210;30;30
4410;210;30;30
4440;210;30;30
4470;210;30;30
4500;210;30;30
4530;210;30;30
4560;210;30;30
4590;210;30;30
4620;210;30;30
4650;210;30;30
4680;210;30;30
4710;210;30;30
4740;210;30;30
4770;210;30;30
4800;210;30;30
4830;210;30;30
4860;210;30;30
4890;210;30;30
4920;210;30;30
4950;210;30;30
4980;210;30;30
5010;210;30;30
5040;210;30;30
5070;210;30;30
5100;210;30;30
5130;210;30;30
5160;210;30;30
5190;210;30;30
5220;210;30;30
5250;210;30;30
5280;210;30;30
5310;210;30;30
5340;210;30;30
5370;210;30;30
5400;210;30;30
5430;210;30;30
5460;210;30;30
5490;210;30;30
5520;210;30;30
5550;210;30;30
5580;210;30;30
5610;210;30;30
5640;210;30;30
5670;210;30;30
5700;210;30;30
5730;210;30;30
5760;210;30;30
5790;210;30;30
5820;210;30;30
5850;210;30;30
5880;210;30;30
5910;210;30;30
5940;210;30;30
5970;210;30;30
2700;240;30;30
2730;240;30;30
2760;240;30;30
2790;240;30;30
2820;240;30;30
2850;240;30;30
2880;240;30;30
2910;240;30;30
2940;240;30;30
2970;240;30;30
3000;240;30;30
3030;240;30;30
3060;240;30;30
3090;240;30;30
3120;240;30;30
3150;240;30;30
3180;240;30;30
3210;240;30;30
3240;240;30;30
3270;240;30;30
3300;240;30;30
3330;240;30;30
3360;240;30;30
3390;240;30;30
3420;240;30;30
3450;240;30;30
3480;240;30;30
3510;240;30;30
3540;240;30;30
3570;240;30;30
3600;240;30;30
3630;240;30;30
3660;240;30;30
3690;240;30;30
3720;240;30;30
3750;240;30;30
3780;240;30;30
3810;240;30;30
3840;240;30;30
3870;240;30;30
3900;240;30;30
3930;240;30;30
3960;240;30;30
3990;240;30;30
4020;240;30;30
4050;240;30;30
4080;240;30;30
4110;240;30;30
4140;240;30;30
4170;240;30;30
4200;240;30;30
4230;240;30;30
4260;240;30;30
4290;240;30;30
4320;240;30;30
4350;240;30;30
4380;240;30;30
4410;240;30;30
4440;240;30;30
4470;240;30;30
4500;240;30;30
4530;240;30;30
4560;240;30;30
4590;240;30;30
4620;240;30;30
4650;240;30;30
4680;240;30;30
4710;240;30;30
4740;240;30;30
4770;240;30;30
4800;240;30;30
4830;240;30;30
4860;240;30;30
4890;240;30;30
4920;240;30;30
4950;240;30;30
4980;240;30;30
5010;240;30;30
5040;240;30;30
5070;240;30;30
5100;240;30;30
5130;240;30;30
5160;240;30;30
5190;240;30;30
5220;240;30;30
5250;240;30;30
5280;240;30;30
5310;240;30;30
5340;240;30;30
5370;240;30;30
5400;240;30;30
5430;240;30;30
5460;240;30;30
5490;240;30;30
5520;240;30;30
5550;240;30;30
5580;240;30;30
5610;240;30;30
5640;240;30;30
5670;240;30;30
5700;240;30;30
5730;240;30;30
5760;240;30;30
5790;240;30;30
5820;240;30;30
5850;240;30;30
5880;240;30;30
5910;240;30;30
5940;240;30;30
5970;240;30;30
2670;270;30;30
2700;270;30;30
2730;270;30;30
2760;270;30;30
2790;270;30;30
2820;270;30;30
2850;270;30;30
2880;270;30;30
2910;270;30;30
2940;270;30;30
2970;270;30;30
3000;270;30;30
3030;270;30;30
3060;270;30;30
3090;270;30;30
3120;270;30;30
3150;270;30;30
3180;270;30;30
3210;270;30;30
3240;270;30;30
3270;270;30;30
3300;270;30;30
3330;270;30;30
3360;270;30;30
3390;270;30;30
3420;270;30;30
3450;270;30;30
3480;270;30;30
3510;270;30;30
3540;270;30;30
3570;270;30;30
3600;270;30;30
3630;270;30;30
3660;270;30;30
3690;270;30;30
3720;270;30;30
3750;270;30;30
3780;270;30;30
3810;270;30;30
3840;270;30;30
3870;270;30;30
3900;270;30;30
3930;270;30;30
3960;270;30;30
3990;270;30;30
4020;270;30;30
4050;270;30;30
4080;270;30;30
4110;270;30;30
4140;270;30;30
4170;270;30;30
4200;270;30;30
4230;270;30;30
4260;270;30;30
4290;270;30;30
4320;270;30;30
4350;270;30;30
4380;270;30;30
4410;270;30;30
4440;270;30;30
4470;270;30;30
4500;270;30;30
4530;270;30;30
4560;270;30;30
4590;270;30;30
4620;270;30;30
4650;270;30;30
4680;270;30;30
4710;270;30;30
4740;270;30;30
4770;270;30;30
4800;270;30;30
4830;270;30;30
4860;270;30;30
4890;270;30;30
4920;270;30;30
4950;270;30;30
4980;270;30;30
5010;270;30;30
5040;270;30;30
5070;270;30;30
5100;270;30;30
5130;270;30;30
5160;270;30;30
5190;270;30;30
5220;270;30;30
5250;270;30;30
5280;270;30;30
5310;270;30;30
5340;270;30;30
5370;270;30;30
5400;270;30;30
5430;270;30;30
5460;270;30;30
5490;270;30;30
5520;270;30;30
5550;270;30;30
5580;270;30;30
5610;270;30;30
5640;270;30;30
5670;270;30;30
5700;270;30;30
5730;270;30;30
5760;270;30;30
5790;270;30;30
5820;270;30;30
5850;270;30;30
5880;270;30;30
5910;270;30;30
5940;270;30;30
5970;270;30;30
2670;300;30;30
2700;300;30;30
2730;300;30;30
2760;300;30;30
2790;300;30;30
2820;300;30;30
2850;300;30;30
2880;300;30;30
2910;300;30;30
2940;300;30;30
2970;300;30;30
3000;300;30;30
3030;300;30;30
3060;300;30;30
3090;300;30;30
3120;300;30;30
3150;300;30;30
3180;300;30;30
3210;300;30;30
3240;300;30;30
3270;300;30;30
3300;300;30;30
3330;300;30;30
3360;300;30;30
3390;300;30;30
3420;300;30;30
3450;300;30;30
3480;300;30;30
3510;300;30;30
3540;300;30;30
3570;300;30;30
3600;300;30;30
3630;300;30;30
3660;300;30;30
3690;300;30;30
3720;300;30;30
3750;300;30;30
3780;300;30;30
3810;300;30;30
3840;300;30;30
3870;300;30;30
3900;300;30;30
3930;300;30;30
3960;300;30;30
3990;300;30;30
4020;300;30;30
4050;300;30;30
4080;300;30;30
4110;300;30;30
4140;300;30;30
4170;300;30;30
4200;300;30;30
4230;300;30;30
4260;300;30;30
4290;300;30;30
4320;300;30;30
4350;300;30;30
4380;300;30;30
4410;300;30;30
4440;300;30;30
4470;300;30;30
4500;300;30;30
4530;300;30;30
4560;300;30;30
4590;300;30;30
4620;300;30;30
4650;300;30;30
4680;300;30;30
4710;300;30;30
4740;300;30;30
4770;300;30;30
4800;300;30;30
4830;300;30;30
4860;300;30;30
4890;300;30;30
4920;300;30;30
4950;300;30;30
4980;300;30;30
5010;300;30;30
5040;300;30;30
5070;300;30;30
5100;300;30;30
5130;300;30;30
5160;300;30;30
5190;300;30;30
5220;300;30;30
5250;300;30;30
5280;300;30;30
5310;300;30;30
5340;300;30;30
5370;300;30;30
5400;300;30;30
5430;300;30;30
5460;300;30;30
5490;300;30;30
5520;300;30;30
5550;300;30;30
5580;300;30;30
5610;300;30;30
5640;300;30;30
5670;300;30;30
5700;300;30;30
5730;300;30;30
5760;300;30;30
5790;300;30;30
5820;300;30;30
5850;300;30;30
5880;300;30;30
5910;300;30;30
5940;300;30;30
5970;300;30;30
2670;330;30;30
2700;330;30;30
2730;330;30;30
2760;330;30;30
2790;330;30;30
2820;330;30;30
2850;330;30;30
2880;330;30;30
2910;330;30;30
2940;330;30;30
2970;330;30;30
3000;330;30;30
3030;330;30;30
3060;330;30;30
3090;330;30;30
3120;330;30;30
3150;330;30;30
3180;330;30;30
3210;330;30;30
3240;330;30;30
3270;330;30;30
3300;330;30;30
3330;330;30;30
3360;330;30;30
3390;330;30;30
3420;330;30;30
3450;330;30;30
3480;330;30;30
3510;330;30;30
3540;330;30;30
3570;330;30;30
3600;330;30;30
3630;330;30;30
3660;330;30;30
3690;330;30;30
3720;330;30;30
3750;330;30;30
3780;330;30;30
3810;330;30;30
3840;330;30;30
3870;330;30;30
3900;330;30;30
3930;330;30;30
3960;330;30;30
3990;330;30;30
4020;330;30;30
4050;330;30;30
4080;330;30;30
4110;330;30;30
4140;330;30;30
4170;330;30;30
4200;330;30;30
4230;330;30;30
4260;330;30;30
4290;330;30;30
4320;330;30;30
4350;330;30;30
4380;330;30;30
4410;330;30;30
4440;330;30;30
4470;330;30;30
4500;330;30;30
4530;330;30;30
4560;330;30;30
4590;330;30;30
4620;330;30;30
4650;330;30;30
4680;330;30;30
4710;330;30;30
4740;330;30;30
4770;330;30;30
4800;330;30;30
4830;330;30;30
4860;330;30;30
4890;330;30;30
4920;330;30;30
4950;330;30;30
4980;330;30;30
5010;330;30;30
5040;330;30;30
5070;330;30;30
5100;330;30;30
5130;330;30;30
5160;330;30;30
5190;330;30;30
5220;330;30;30
5250;330;30;30
5280;330;30;30
5310;330;30;30
5340;330;30;30
5370;330;30;30
5400;330;30;30
5430;330;30;30
5460;330;30;30
5490;330;30;30
5520;330;30;30
5550;330;30;30
5580;330;30;30
5610;330;30;30
5640;330;30;30
5670;330;30;30
5700;330;30;30
5730;330;30;30
5760;330;30;30
5790;330;30;30
5820;330;30;30
5850;330;30;30
5880;330;30;30
5910;330;30;30
5940;330;30;30
5970;330;30;30
2670;360;30;30
2700;360;30;30
2730;360;30;30
2760;360;30;30
2790;360;30;30
2820;360;30;30
2850;360;30;30
2880;360;30;30
2910;360;30;30
2940;360;30;30
2970;360;30;30
3000;360;30;30
3030;360;30;30
3060;360;30;30
3090;360;30;30
3120;360;30;30
3150;360;30;30
3180;360;30;30
3210;360;30;30
3240;360;30;30
3270;360;30;30
3300;360;30;30
3330;360;30;30
3360;360;30;30
3390;360;30;30
3420;360;30;30
3450;360;30;30
3480;360;30;30
3510;360;30;30
3540;360;30;30
3570;360;30;30
3600;360;30;30
3630;360;30;30
3660;360;30;30
3690;360;30;30
3720;360;30;30
3750;360;30;30
3780;360;30;30
3810;360;30;30
3840;360;30;30
3870;360;30;30
3900;360;30;30
3930;360;30;30
3960;360;30;30
3990;360;30;30
4020;360;30;30
4050;360;30;30
4080;360;30;30
4110;360;30;30
4140;360;30;30
4170;360;30;30
4200;360;30;30
4230;360;30;30
4260;360;30;30
4290;360;30;30
4320;360;30;30
4350;360;30;30
4380;360;30;30
4410;360;30;30
4440;360;30;30
4470;360;30;30
4500;360;30;30
4530;360;30;30
4560;360;30;30
4590;360;30;30
4620;360;30;30
4650;360;30;30
4680;360;30;30
4710;360;30;30
4740;360;30;30
4770;360;30;30
4800;360;30;30
4830;360;30;30
4860;360;30;30
4890;360;30;30
4920;360;30;30
4950;360;30;30
4980;360;30;30
5010;360;30;30
5040;360;30;30
5070;360;30;30
5100;360;30;30
5130;360;30;30
5160;360;30;30
5190;360;30;30
5220;360;30;30
5250;360;30;30
5280;360;30;30
5310;360;30;30
5340;360;30;30
5370;360;30;30
5400;360;30;30
5430;360;30;30
5460;360;30;30
5490;360;30;30
5520;360;30;30
5550;360;30;30
5580;360;30;30
5610;360;30;30
5640;360;30;30
5670;360;30;30
5700;360;30;30
5730;360;30;30
5760;360;30;30
5790;360;30;30
5820;360;30;30
5850;360;30;30
5880;360;30;30
5910;360;30;30
5940;360;30;30
5970;360;30;30
2700;390;30;30
2730;390;30;30
2760;390;30;30
2790;390;30;30
2820;390;30;30
2850;390;30;30
2880;390;30;30
2910;390;30;30
2940;390;30;30
2970;390;30;30
3000;390;30;30
3030;390;30;30
3060;390;30;30
3090;390;30;30
3120;390;30;30
3150;390;30;30
3180;390;30;30
3210;390;30;30
3240;390;30;30
3270;390;30;30
3300;390;30;30
3330;390;30;30
3360;390;30;30
3390;390;30;30
3420;390;30;30
3450;390;30;30
3480;390;30;30
3510;390;30;30
3540;390;30;30
3570;390;30;30
3600;390;30;30
3630;390;30;30
3660;390;30;30
3690;390;30;30
3720;390;30;30
3750;390;30;30
3780;390;30;30
3810;390;30;30
3840;390;30;30
3870;390;30;30
3900;390;30;30
3930;390;30;30
3960;390;30;30
3990;390;30;30
4020;390;30;30
4050;390;30;30
4080;390;30;30
4110;390;30;30
4140;390;30;30
4170;390;30;30
4200;390;30;30
4230;390;30;30
4260;390;30;30
4290;390;30;30
4320;390;30;30
4350;390;30;30
4380;390;30;30
4410;390;30;30
4440;390;30;30
4470;390;30;30
4500;390;30;30
4530;390;30;30
4560;390;30;30
4590;390;30;30
4620;390;30;30
4650;390;30;30
4680;390;30;30
4710;390;30;30
4740;390;30;30
4770;390;30;30
4800;390;30;30
4830;390;30;30
4860;390;30;30
4890;390;30;30
4920;390;30;30
4950;390;30;30
4980;390;30;30
5010;390;30;30
5040;390;30;30
5070;390;30;30
5100;390;30;30
5130;390;30;30
5160;390;30;30
5190;390;30;30
5220;390;30;30
5250;390;30;30
5280;390;30;30
5310;390;30;30
5340;390;30;30
5370;390;30;30
5400;390;30;30
5430;390;30;30
5460;390;30;30
5490;390;30;30
5520;390;30;30
5550;390;30;30
5580;390;30;30
5610;390;30;30
5640;390;30;30
5670;390;30;30
5700;390;30;30
5730;390;30;30
5760;390;30;30
5790;390;30;30
5820;390;30;30
5850;390;30;30
5880;390;30;30
5910;390;30;30
5940;390;30;30
5970;390;30;30
2730;420;30;30
2760;420;30;30
2790;420;30;30
2820;420;30;30
2850;420;30;30
2880;420;30;30
